"iSensor","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","tissue","neglog10_padj"
"ATH-aux-trans-IAA",0.00279552579699608,0.0731370467541335,1,1,0.00516748707929579,"Young_Columella_LRC_Histone",2.28672060060247
"ATH-aux-reg-IR8-ARF3-up",0.00495866866812148,-0.554086437867298,0.996,0.991,0.00889643496339442,"Young_Columella_LRC_Histone",2.050783991771
"ATH-aux-reg-IR8-ARF5-1-up",0.00775615016934263,0.1993890633962,1,1,0.013447661167871,"Young_Columella_LRC_Histone",1.87135324207139
"ATH-aux-reg-IR8-ARF2-down",0.00793632462366158,-0.15647699590916,0.956,0.963,0.013447661167871,"Young_Columella_LRC_Histone",1.87135324207139
"ATH-aux-reg-IR8-ARF3-down",0.00880489986940936,-1.37269056513516,0.76,0.888,0.0145161862711884,"Young_Columella_LRC_Histone",1.83814746758431
"random2",0.0157786035981341,-0.13905108547069,1,1,0.025215151618646,"Young_Columella_LRC_Histone",1.59833841608532
"ATH-aux-reg-IR8-ARF8-up",0.0161211625102819,0.22469643797756,1,1,0.025215151618646,"Young_Columella_LRC_Histone",1.59833841608532
"ATH-aux-reg-IR8-ARF5-1-down",0.020956199087442,-0.245230532849445,1,1,0.0319582036083491,"Young_Columella_LRC_Histone",1.49541764065053
"ATH-aux-reg-IR8-TGTCNN-up",0.0231638552735018,-0.248121765275839,0.98,0.981,0.0338409497202196,"Young_Columella_LRC_Histone",1.47055745732146
"ATH-aux-cis-IR8-ARF2",0.0233003260368725,-0.097624409746788,1,1,0.0338409497202196,"Young_Columella_LRC_Histone",1.47055745732146
"ATH-aux-trans-Receptors",0.035377218238401,0.379271305435501,0.86,0.86,0.0501862863381968,"Young_Columella_LRC_Histone",1.29941493985291
"ATH-aux-cis-IR8-ARF6",0.0385254449655911,-0.100306467546749,1,1,0.0534102759750241,"Young_Columella_LRC_Histone",1.27237517799191
"ATH-aux-reg-DR5-TGTCNN-up",0.0474897136748285,-0.137009260684569,1,1,0.0643749452036564,"Young_Columella_LRC_Histone",1.19128312762469
"ATH-aux-reg-IR8-ARF5-2-up",0.0501832201502902,0.108946712806043,1,1,0.0655284559571608,"Young_Columella_LRC_Histone",1.18357006517655
"ATH-aux-trans-A-ARF",0.050489138196501,0.83568856244371,0.636,0.533,0.0655284559571608,"Young_Columella_LRC_Histone",1.18357006517655
"random1",0.0591930151249036,-0.0809879222522481,1,1,0.0752244567212316,"Young_Columella_LRC_Histone",1.123640940096
"ATH-aux-reg-IR8-ARF5-2-down",0.0628185413099117,-0.351315059517367,0.844,0.916,0.0782026738756043,"Young_Columella_LRC_Histone",1.10677839745719
"ATH-aux-cis-IR8-ARF1",0.0693344073118305,-0.0901683074478832,1,1,0.0845879769204332,"Young_Columella_LRC_Histone",1.07269136188038
"ATH-aux-reg-IR8-TGTCNN-down",0.100605777184335,-0.465994991141946,0.776,0.841,0.120332400161656,"Young_Columella_LRC_Histone",0.919617420732688
"ATH-aux-reg-IR8-ARF1-down",0.162575172100006,-0.0986050710885338,0.976,0.991,0.190713182655776,"Young_Columella_LRC_Histone",0.719619286205248
"ATH-aux-reg-DR5-ARF2-up",0.245031603351851,-0.0723479015074857,1,1,0.282017505744583,"Young_Columella_LRC_Histone",0.549723932771743
"ATH-aux-reg-IR8-ARF6-up",0.340502271748885,-0.0327630347862988,0.996,1,0.384641455123741,"Young_Columella_LRC_Histone",0.414943911045882
"ATH-aux-trans-ConjugationDeconjugation",0.454265838372514,0.0222171575600614,1,1,0.503822111649515,"Young_Columella_LRC_Histone",0.297722776185582
"ATH-aux-reg-IR8-ARF2-up",0.551119695525603,0.36808316968244,1,1,0.600326811197532,"Young_Columella_LRC_Histone",0.22161226018382
"ATH-aux-reg-DR5-ARF8-up",0.564659902611763,0.012497384112224,1,1,0.604285158935396,"Young_Columella_LRC_Histone",0.218758071764469
"ATH-aux-cis-DR5-ARF1",0.76460372052646,-0.0174834466135663,1,1,0.804152188829553,"Young_Columella_LRC_Histone",0.0946617516070889
"ATH-aux-reg-IR8-ARF1-up",0.892813756777954,0.120352990905508,0.548,0.533,0.923078629889071,"Young_Columella_LRC_Histone",0.0347613032292653
"ATH-aux-reg-DR5-ARF5-1-up",0.921084806100017,-0.00764972339669612,1,1,0.936436219535018,"Young_Columella_LRC_Histone",0.0285217969831136
"ATH-aux-reg-IR8-ARF6-down",0.983923978220908,0.00811091896526478,0.956,0.991,0.983923978220908,"Young_Columella_LRC_Histone",0.0070384555469077
"ATH-aux-reg-DR5-ARF3-up",4.47925664072856e-28,1.47326389968796,1,1,2.73234655084442e-26,"Xylem_procambium",25.5634642187626
"ATH-aux-reg-IR8-ARF5-2-up",6.35583765990117e-22,1.65369291865049,1,1,1.93853048626986e-20,"Xylem_procambium",19.7125273646776
"ATH-aux-reg-IR8-ARF8-up",2.47172069091301e-19,0.733322079543405,1,1,5.02583207152311e-18,"Xylem_procambium",17.2987920266128
"ATH-aux-reg-IR8-ARF5-1-up",6.36338632641203e-19,0.682493638180494,1,1,9.70416414777834e-18,"Xylem_procambium",17.0130418659058
"ATH-aux-reg-DR5-ARF1-up",1.28879767278004e-18,1.30435076667777,1,1,1.57233316079165e-17,"Xylem_procambium",16.8034554261317
"ATH-aux-trans-PolarAuxinTransport",2.09320475614203e-14,-2.2590031944432,0.926,1,2.12809150207774e-13,"Xylem_procambium",12.6720097025081
"ATH-aux-reg-DR5-ARF8-down",5.07868107222716e-14,-0.79709415773895,1,1,4.42570779151224e-13,"Xylem_procambium",12.3540172638663
"ATH-aux-reg-DR5-ARF5-1-up",3.48494486902124e-13,0.466817790436542,1,1,2.65727046262869e-12,"Xylem_procambium",11.5755642399257
"ATH-aux-cis-IR8-ARF3",7.87945553505084e-13,-0.383399257292968,1,1,5.27915539544437e-12,"Xylem_procambium",11.2774355540644
"ATH-aux-reg-DR5-ARF5-1-down",8.65435310728585e-13,-0.826017158936005,1,1,5.27915539544437e-12,"Xylem_procambium",11.2774355540644
"ATH-aux-reg-DR5-ARF6-down",2.54470734554501e-12,-0.729116769519099,1,1,1.347009300161e-11,"Xylem_procambium",10.8706294057658
"ATH-aux-reg-IR8-ARF3-down",2.64985436097247e-12,-1.51495858347751,0.869,0.985,1.347009300161e-11,"Xylem_procambium",10.8706294057658
"ATH-aux-reg-DR5-ARF8-up",1.2520192143556e-11,0.596211488239914,1,1,5.87485939043783e-11,"Xylem_procambium",10.2310025233861
"ATH-aux-cis-DR5-ARF6",1.46258867917633e-11,-0.241542785572264,1,1,6.37270781641115e-11,"Xylem_procambium",10.1956759931205
"ATH-aux-reg-DR5-ARF1-down",3.05649699901993e-11,-0.886055901999222,1,1,1.24297544626811e-10,"Xylem_procambium",9.90553745032504
"ATH-aux-trans-Transport",5.09099305401188e-11,-1.11708470454929,0.983,1,1.94094110184203e-10,"Xylem_procambium",9.71198764314492
"ATH-aux-reg-IR8-ARF1-up",4.06076446822313e-10,-1.70578109994587,0.638,0.853,1.45709783859771e-09,"Xylem_procambium",8.83651128602238
"ATH-aux-cis-DR5-ARF2",5.76321633634089e-10,-0.220515018836123,1,1,1.95308998064886e-09,"Xylem_procambium",8.70927774790565
"ATH-aux-cis-IR8-ARF6",8.9199882592118e-10,-0.244324638481283,1,1,2.86378570427326e-09,"Xylem_procambium",8.54305948319855
"ATH-aux-cis-IR8-ARF1",2.97363199316512e-09,-0.306352449052968,1,1,9.06957757915363e-09,"Xylem_procambium",8.04241293998674
"ATH-aux-cis-DR5-ARF5-1",1.03066575103621e-08,-0.226567526002907,1,1,2.9938386101528e-08,"Xylem_procambium",7.5237716150181
"random3",1.95142218424083e-08,-0.281922768109572,1,1,5.41076151084957e-08,"Xylem_procambium",7.26674160796441
"majortrend",7.00195025069225e-08,-0.160910320054458,1,1,1.85703897953142e-07,"Xylem_procambium",6.73117898025713
"ATH-aux-cis-IR8-ARF5-1",8.44509036427065e-08,-0.173358790337196,1,1,2.14646046758546e-07,"Xylem_procambium",6.66827710572523
"ATH-aux-reg-DR5-TGTCNN-up",9.82054145726926e-08,0.446599857503605,1,1,2.3962121155737e-07,"Xylem_procambium",6.62047474031205
"ATH-aux-cis-IR8-ARF8",8.0387841630763e-07,-0.163176822034096,1,1,1.88602243826021e-06,"Xylem_procambium",5.72445314470865
"ATH-aux-trans-ARF",1.1566828617322e-06,0.976727682619636,0.948,0.868,2.61324646539497e-06,"Xylem_procambium",5.58281962834644
"ATH-aux-cis-DR5-TGTCNN",1.79508562622881e-06,-0.202600287197892,1,1,3.91072225714133e-06,"Xylem_procambium",5.40774302692032
"ATH-aux-reg-DR5-TGTCNN-down",4.39228021860247e-06,-0.546841239274068,0.996,1,9.23893425292245e-06,"Xylem_procambium",5.03437812345192
"ATH-aux-cis-DR5-ARF8",5.61365505621866e-06,-0.140347211475947,1,1,1.14144319476446e-05,"Xylem_procambium",4.94254569680116
"ATH-aux-reg-DR5-ARF2-down",6.58524244060236e-06,-0.617816021745039,1,1,1.29580577057014e-05,"Xylem_procambium",4.88746009035674
"ATH-aux-reg-DR5-ARF5-2-up",8.70080460200589e-06,0.474239448140184,1,1,1.65859087725737e-05,"Xylem_procambium",4.78026072769582
"ATH-aux-reg-DR5-ARF3-down",1.06393642445999e-05,-0.756054082147897,1,1,1.96667036036544e-05,"Xylem_procambium",4.70626842740727
"random1",1.20646460178217e-05,-0.261182745344969,1,1,2.16453943260919e-05,"Xylem_procambium",4.66463449799655
"ATH-aux-reg-IR8-ARF5-2-down",2.46401249779676e-05,-0.799307440604138,0.913,0.971,4.29442178187435e-05,"Xylem_procambium",4.36709530304257
"random2",5.71584646169526e-05,-0.231624328652408,1,1,9.68518428231696e-05,"Xylem_procambium",4.01389211144131
"ATH-aux-reg-IR8-ARF2-down",9.72794318780184e-05,-0.579768070794887,0.965,0.971,0.000160379603907003,"Xylem_procambium",3.79485086344502
"ATH-aux-trans-ConjugationDeconjugation",0.000185486474587648,-0.483592549411763,0.996,1,0.000297754603943329,"Xylem_procambium",3.52614151464208
"ATH-aux-cis-IR8-ARF5-2",0.000312714407880175,-0.149650918700087,1,1,0.000489117407197196,"Xylem_procambium",3.31058688079932
"ATH-aux-reg-IR8-ARF3-up",0.000450038611982268,-0.47229245098659,0.987,0.985,0.000686308883272958,"Xylem_procambium",3.16348037976085
"ATH-aux-reg-IR8-ARF6-down",0.000987115711864525,-0.38146810826849,0.991,0.985,0.00146863557131064,"Xylem_procambium",2.83308595710544
"ATH-aux-trans-A-ARF",0.00257064374164359,1.37665355211653,0.834,0.779,0.00373355400572045,"Xylem_procambium",2.42787756223669
"ATH-aux-cis-IR8-TGTCNN",0.00485395759401088,-0.129127589086165,1,1,0.00688584681941079,"Xylem_procambium",2.16204264271537
"ATH-aux-trans-Receptors",0.00498846305656524,-0.392522690877592,0.961,0.985,0.00691582378296545,"Xylem_procambium",2.16015608119637
"ATH-aux-reg-DR5-ARF5-2-down",0.0119550449318267,-0.371291251427278,0.969,0.985,0.016205727574254,"Xylem_procambium",1.79033146605785
"ATH-aux-reg-IR8-TGTCNN-up",0.0122311536560087,0.215804485114428,0.996,0.985,0.0162195733264463,"Xylem_procambium",1.78996057456427
"ATH-aux-cis-DR5-ARF5-2",0.0264209433244765,-0.101788427750124,1,1,0.0342910115487887,"Xylem_procambium",1.46481970346547
"ATH-aux-reg-IR8-ARF2-up",0.0278734584459375,0.285458532196498,1,1,0.0354225201083789,"Xylem_procambium",1.45072054449464
"ATH-aux-trans-Synthesis",0.0693551610974781,-0.515710346899741,0.511,0.632,0.0863400985091055,"Xylem_procambium",1.06378746017435
"ATH-aux-trans-IAA",0.0773142426996501,0.0450799950566552,1,1,0.0943233760935732,"Xylem_procambium",1.0253806630384
"ATH-aux-reg-IR8-ARF1-down",0.127994803455061,-0.0697464286166944,0.996,1,0.153091823740367,"Xylem_procambium",0.815048003287776
"ATH-aux-reg-IR8-TGTCNN-down",0.143641776873859,-0.158215254876216,0.865,0.912,0.168502853640489,"Xylem_procambium",0.7733927398382
"ATH-aux-reg-DR5-ARF2-up",0.210607070668711,0.195721134703229,1,1,0.242396817184743,"Xylem_procambium",0.615473087014736
"ATH-aux-cis-IR8-ARF2",0.255235947566215,-0.0860863388464359,1,1,0.288322088917391,"Xylem_procambium",0.540122084190176
"ATH-aux-cis-DR5-ARF3",0.386514099578625,0.0149925108303643,1,1,0.428679274078112,"Xylem_procambium",0.367867513389531
"ATH-aux-reg-DR5-ARF6-up",0.413520710825026,0.0247955263340147,1,1,0.450442202862975,"Xylem_procambium",0.346360926300877
"ATH-aux-cis-DR5-ARF1",0.423696504777427,-0.0317593274061831,1,1,0.453429592831984,"Xylem_procambium",0.343490139294998
"ATH-aux-reg-IR8-ARF6-up",0.555616512663555,0.0720791283478177,1,1,0.584355297801325,"Xylem_procambium",0.233323014265394
"ATH-aux-cis-DR5-TGTCGG",0.620961695096629,-0.0568326243028201,0.987,1,0.642011244082956,"Xylem_procambium",0.192457365699964
"ATH-aux-reg-IR8-ARF8-down",0.678813234577232,0.0180105852659026,1,1,0.690126788486852,"Xylem_procambium",0.161071114361547
"ATH-aux-reg-IR8-ARF5-1-down",1,0.065358925297814,1,1,1,"Xylem_procambium",0
